t,v,obs_n,obs_d,obs_x,obs_y,obs_r,raw_n,raw_d,raw_far,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
383.644,0.000,0,,,,,0,,,4.608,GLOBAL,0.858,clear,0,11.5,70,278.532,0,0,-1.000,-21.40,3.72,0.0402,0.0085
383.664,0.000,1,4.604,4.849,0.073,0.246,1,4.604,4.604,,GLOBAL,0.858,clear,0,11.5,70,278.552,0,0,-1.000,-21.40,3.72,0.0354,0.0034
383.684,0.000,1,4.604,4.849,0.073,0.246,1,4.604,4.604,,GLOBAL,0.895,clear,0,11.5,70,278.572,0,0,-1.000,-21.40,3.81,0.0303,0.0236
383.704,0.000,1,4.565,4.803,-0.268,0.245,1,4.565,4.565,,GLOBAL,0.889,static,1,11.5,70,278.592,0,0,-1.000,-21.40,3.81,0.0503,0.0147
383.724,0.000,1,4.589,4.845,0.062,0.256,1,4.589,4.589,,GLOBAL,0.865,static,1,7.1,70,278.612,0,0,-1.000,-21.40,3.94,0.0459,0.0088
383.744,0.000,0,,,,,0,,,4.597,GLOBAL,0.855,static,1,9.8,70,278.632,0,0,-1.000,-21.40,3.84,0.0387,0.0085
383.764,0.000,1,4.578,4.815,-0.252,0.244,1,4.578,4.578,,GLOBAL,0.855,static,1,11.9,70,278.652,0,0,-1.000,-21.40,3.84,0.0361,0.0029
383.784,0.000,1,4.578,4.815,-0.252,0.244,1,4.578,4.578,,GLOBAL,0.882,clear,0,11.9,70,278.672,0,0,-1.000,-21.40,3.79,0.0289,0.0228
383.804,0.000,1,4.546,4.802,-0.284,0.265,1,4.546,4.546,,GLOBAL,0.864,static,1,11.9,70,278.692,0,0,-1.000,-21.40,3.92,0.0491,0.0179
383.824,0.000,1,4.620,4.841,0.197,0.225,1,4.620,4.620,,GLOBAL,0.850,static,1,7.0,70,278.712,0,0,-1.000,-21.40,3.92,0.0443,0.0117
383.844,0.000,1,4.598,4.839,0.197,0.245,1,4.598,4.598,,GLOBAL,0.872,clear,0,10.7,70,278.732,0,0,-1.000,-21.40,3.83,0.0343,0.0074
383.864,0.000,0,,,,,0,,,4.600,GLOBAL,0.872,clear,0,10.7,70,278.752,0,0,-1.000,-21.40,3.87,0.0308,0.0066
383.885,0.000,0,,,,,0,,,4.600,GLOBAL,0.855,static,1,12.2,70,278.773,0,0,-1.000,-21.40,3.87,0.0520,0.0278
383.904,0.000,1,4.588,4.839,0.188,0.254,1,4.588,4.588,,GLOBAL,0.841,dynamic,1,12.2,70,278.792,0,0,-1.000,-21.40,3.80,0.0489,0.0153
383.925,0.000,1,4.602,4.844,0.162,0.245,1,4.602,4.602,,GLOBAL,0.824,static,1,12.5,70,278.813,0,0,-1.000,-21.40,3.73,0.0415,0.0129
383.944,0.000,1,4.599,4.845,0.059,0.246,1,4.599,4.599,,GLOBAL,0.807,static,1,12.2,70,278.832,0,0,-1.000,-21.40,3.73,0.0358,0.0058
383.964,0.000,0,,,,,0,,,4.592,GLOBAL,0.807,static,1,11.3,70,278.852,0,0,-1.000,-21.40,3.63,0.0292,0.0082
383.984,0.000,1,4.601,4.841,-0.249,0.246,1,4.601,4.601,,GLOBAL,0.807,static,1,8.5,70,278.872,0,0,-1.000,-21.40,3.56,0.0246,0.0006
384.004,0.000,1,4.601,4.841,-0.249,0.246,1,4.601,4.601,,GLOBAL,0.805,dynamic,1,8.5,70,278.892,0,0,-1.000,-21.40,3.57,0.0448,0.0208
384.024,0.000,1,4.581,4.844,0.160,0.265,1,4.581,4.581,,GLOBAL,0.783,static,1,7.7,70,278.912,0,0,-1.000,-21.40,3.57,0.0384,0.0139
384.044,0.000,1,4.580,4.819,-0.264,0.245,1,4.580,4.580,,GLOBAL,0.777,static,1,11.0,70,278.932,0,0,-1.000,-21.40,3.47,0.0338,0.0123
384.064,0.000,1,4.582,4.820,-0.264,0.245,1,4.582,4.582,,GLOBAL,0.777,static,1,8.3,70,278.952,0,0,-1.000,-21.40,3.47,0.0307,0.0042
384.084,0.000,1,4.602,4.848,0.004,0.246,1,4.602,4.602,,GLOBAL,0.776,static,1,7.5,70,278.972,0,0,-1.000,-21.40,3.45,0.0277,0.0029
384.104,0.000,1,4.602,4.848,0.004,0.246,1,4.602,4.602,,GLOBAL,0.779,static,1,7.5,70,278.992,0,0,-1.000,-21.40,3.44,0.0482,0.0234
384.124,0.000,1,4.593,4.845,0.165,0.255,1,4.593,4.593,,GLOBAL,0.779,static,1,9.4,70,279.012,0,0,-1.000,-21.40,3.44,0.0458,0.0119
384.144,0.000,1,4.612,4.845,0.168,0.236,1,4.612,4.612,,GLOBAL,0.778,static,1,11.4,70,279.032,0,0,-1.000,-21.40,3.46,0.0389,0.0070
384.164,0.000,1,4.612,4.847,0.123,0.236,1,4.612,4.612,,GLOBAL,0.778,static,1,11.9,70,279.052,0,0,-1.000,-21.40,3.45,0.0357,0.0006
384.184,0.000,1,4.600,4.846,0.119,0.247,1,4.600,4.600,,GLOBAL,0.780,static,1,11.6,70,279.072,0,0,-1.000,-21.40,3.45,0.0276,0.0025
384.204,0.000,1,4.600,4.846,0.119,0.247,1,4.600,4.600,,GLOBAL,0.778,static,1,11.6,70,279.092,0,0,-1.000,-21.40,3.46,0.0476,0.0226
384.224,0.000,1,4.592,4.831,-0.252,0.245,1,4.592,4.592,,GLOBAL,0.778,static,1,11.6,70,279.112,0,0,-1.000,-21.40,3.45,0.0461,0.0122
384.244,0.000,1,4.588,4.838,0.188,0.254,1,4.588,4.588,,GLOBAL,0.777,static,1,8.5,70,279.132,0,0,-1.000,-21.40,3.45,0.0389,0.0078
384.265,0.000,0,,,,,0,,,4.602,GLOBAL,0.777,static,1,11.4,70,279.153,0,0,-1.000,-21.40,3.45,0.0362,0.0043
384.286,0.000,0,,,,,0,,,4.602,GLOBAL,0.777,static,1,8.4,70,279.174,0,0,-1.000,-21.40,3.45,0.0295,0.0250
384.306,0.000,1,4.582,4.834,0.188,0.256,1,4.582,4.582,,GLOBAL,0.788,dynamic,1,8.4,70,279.194,0,0,-1.000,-21.40,3.45,0.0263,0.0189
384.324,0.000,1,4.598,4.842,-0.167,0.246,1,4.598,4.598,,GLOBAL,0.777,static,1,11.4,70,279.212,0,0,-1.000,-21.40,3.45,0.0449,0.0116
384.344,0.000,1,4.596,4.833,-0.251,0.244,1,4.596,4.596,,GLOBAL,0.773,static,1,9.1,70,279.232,0,0,-1.000,-21.40,3.45,0.0411,0.0113
384.364,0.000,1,4.600,4.846,-0.002,0.246,1,4.600,4.600,,GLOBAL,0.773,static,1,7.7,70,279.252,0,0,-1.000,-21.40,3.43,0.0290,0.0081
384.384,0.000,1,4.611,4.838,-0.250,0.234,1,4.611,4.611,,GLOBAL,0.778,static,1,9.4,70,279.272,0,0,-1.000,-21.40,3.43,0.0252,0.0026
384.404,0.000,1,4.611,4.838,-0.250,0.234,1,4.611,4.611,,GLOBAL,0.779,static,1,9.4,70,279.292,0,0,-1.000,-21.40,3.45,0.0255,0.0223
384.424,0.000,1,4.605,4.838,0.196,0.237,1,4.605,4.605,,GLOBAL,0.797,clear,0,7.7,70,279.312,0,0,-1.000,-21.40,3.45,0.0456,0.0174
384.444,0.000,1,4.623,4.844,-0.144,0.224,1,4.623,4.623,,GLOBAL,0.797,clear,0,7.7,70,279.332,0,0,-1.000,-21.40,3.45,0.0413,0.0108
384.464,0.000,1,4.612,4.843,0.215,0.235,1,4.612,4.612,,GLOBAL,0.824,clear,0,7.7,70,279.352,0,0,-1.000,-21.40,3.66,0.0327,0.0075
384.484,0.000,1,4.613,4.849,0.041,0.236,1,4.613,4.613,,GLOBAL,0.824,clear,0,7.7,70,279.372,0,0,-1.000,-21.40,3.66,0.0301,0.0020
384.505,0.000,1,4.613,4.849,0.041,0.236,1,4.613,4.613,,GLOBAL,0.875,clear,0,7.7,70,279.393,0,0,-1.000,-21.40,3.66,0.0514,0.0233
384.524,0.000,1,4.577,4.827,-0.252,0.256,1,4.577,4.577,,GLOBAL,0.864,static,1,7.7,70,279.412,0,0,-1.000,-21.40,3.66,0.0441,0.0155
384.544,0.000,1,4.596,4.826,0.216,0.235,1,4.596,4.596,,GLOBAL,0.846,static,1,7.2,70,279.432,0,0,-1.000,-21.40,3.86,0.0399,0.0104
384.565,0.000,1,4.596,4.826,0.216,0.235,1,4.596,4.596,,GLOBAL,0.846,static,1,11.0,70,279.453,0,0,-1.000,-21.40,3.81,0.0315,0.0320
384.588,0.000,1,4.576,4.825,0.225,0.254,1,4.576,4.576,,GLOBAL,0.873,clear,0,11.0,70,279.476,0,0,-1.000,-21.40,3.75,0.0294,0.0227
384.604,0.000,1,4.582,4.848,-0.002,0.266,1,4.582,4.582,,GLOBAL,0.899,clear,0,11.0,70,279.492,0,0,-1.000,-21.40,3.75,0.0453,0.0153
384.633,0.000,1,4.606,4.837,0.218,0.236,1,4.606,4.606,,GLOBAL,0.899,clear,0,11.0,70,279.521,0,0,-1.000,-21.40,3.87,0.0540,0.0224
384.651,0.000,1,4.589,4.842,-0.171,0.256,1,4.589,4.589,,GLOBAL,0.881,static,1,11.0,70,279.539,0,0,-1.000,-21.40,3.96,0.0478,0.0130
384.664,0.000,1,4.599,4.830,0.227,0.237,1,4.599,4.599,,GLOBAL,0.903,clear,0,11.0,70,279.552,0,0,-1.000,-21.40,3.96,0.0356,0.0054
384.684,0.000,1,4.555,4.801,-0.268,0.254,1,4.555,4.555,,GLOBAL,0.888,static,1,11.0,70,279.572,0,0,-1.000,-21.40,4.01,0.0300,0.0017
384.705,0.000,1,4.555,4.801,-0.268,0.254,1,4.555,4.555,,GLOBAL,0.888,static,1,12.8,70,279.593,0,0,-1.000,-21.40,4.01,0.0269,0.0225
384.725,0.000,1,4.567,4.824,0.225,0.263,1,4.567,4.567,,GLOBAL,0.888,static,1,9.0,70,279.613,0,0,-1.000,-21.40,3.94,0.0474,0.0131
384.744,0.000,1,4.574,4.831,-0.282,0.265,1,4.574,4.574,,GLOBAL,0.947,clear,0,11.9,70,279.632,0,0,-1.000,-21.40,3.94,0.0403,0.0065
384.764,0.000,1,4.597,4.836,-0.247,0.246,1,4.597,4.597,,GLOBAL,0.936,static,1,11.9,70,279.652,0,0,-1.000,-21.40,4.20,0.0346,0.0043
384.784,0.000,1,4.597,4.836,-0.247,0.246,1,4.597,4.597,,GLOBAL,0.955,static,1,7.3,70,279.672,0,0,-1.000,-21.40,4.20,0.0545,0.0242
384.804,0.000,1,4.586,4.825,-0.252,0.245,1,4.586,4.586,,GLOBAL,0.940,static,1,7.3,70,279.692,0,0,-1.000,-21.40,4.13,0.0487,0.0120
384.824,0.000,1,4.600,4.847,-0.008,0.247,1,4.600,4.600,,GLOBAL,0.930,static,1,7.3,70,279.712,0,0,-1.000,-21.40,4.13,0.0349,0.0140
384.844,0.000,1,4.592,4.847,0.063,0.256,1,4.592,4.592,,GLOBAL,0.913,static,1,9.2,70,279.732,0,0,-1.000,-21.40,4.14,0.0356,0.0049
384.864,0.000,1,4.582,4.831,-0.249,0.255,1,4.582,4.582,,GLOBAL,0.913,static,1,10.6,70,279.752,0,0,-1.000,-21.40,4.13,0.0276,0.0025
384.884,0.000,1,4.582,4.831,-0.249,0.255,1,4.582,4.582,,GLOBAL,0.891,static,1,8.4,70,279.772,0,0,-1.000,-21.40,4.05,0.0255,0.0227
384.904,0.000,1,4.596,4.834,-0.251,0.244,1,4.596,4.596,,GLOBAL,0.873,static,1,8.4,70,279.792,0,0,-1.000,-21.40,4.05,0.0257,0.0180
384.925,0.000,1,4.578,4.830,0.216,0.257,1,4.578,4.578,,GLOBAL,0.857,static,1,7.6,70,279.813,0,0,-1.000,-21.40,3.87,0.0461,0.0147
384.944,0.000,1,4.599,4.839,0.216,0.245,1,4.599,4.599,,GLOBAL,0.885,clear,0,11.2,70,279.832,0,0,-1.000,-21.40,3.80,0.0395,0.0078
384.964,0.000,1,4.611,4.841,0.195,0.234,1,4.611,4.611,,GLOBAL,0.885,clear,0,11.2,70,279.852,0,0,-1.000,-21.40,3.80,0.0350,0.0023
384.984,0.000,1,4.593,4.833,0.229,0.245,1,4.593,4.593,,GLOBAL,0.885,clear,0,11.2,70,279.872,0,0,-1.000,-21.40,3.93,0.0274,0.0027
385.004,0.000,1,4.593,4.833,0.229,0.245,1,4.593,4.593,,GLOBAL,0.937,clear,0,11.2,70,279.892,0,0,-1.000,-21.40,3.93,0.0477,0.0230
385.024,0.000,1,4.589,4.841,-0.228,0.257,1,4.589,4.589,,GLOBAL,0.953,clear,0,11.2,70,279.912,0,0,-1.000,-21.40,4.16,0.0463,0.0156
385.044,0.000,1,4.590,4.844,0.118,0.256,1,4.590,4.590,,GLOBAL,0.938,static,1,11.2,70,279.932,0,0,-1.000,-21.40,4.16,0.0389,0.0125
385.065,0.000,1,4.568,4.840,0.200,0.276,1,4.568,4.568,,GLOBAL,0.938,static,1,11.6,70,279.953,0,0,-1.000,-21.40,4.16,0.0372,0.0078
385.084,0.000,1,4.604,4.849,0.038,0.245,1,4.604,4.604,,GLOBAL,0.920,static,1,12.5,70,279.972,0,0,-1.000,-21.40,4.14,0.0291,0.0027
385.104,0.000,1,4.604,4.849,0.038,0.245,1,4.604,4.604,,GLOBAL,0.898,static,1,12.5,70,279.992,0,0,-1.000,-21.40,4.08,0.0489,0.0225
385.124,0.000,1,4.593,4.842,-0.227,0.255,1,4.593,4.593,,GLOBAL,0.886,static,1,11.2,70,280.012,0,0,-1.000,-21.40,3.96,0.0461,0.0146
385.145,0.000,1,4.611,4.846,0.063,0.235,1,4.611,4.611,,GLOBAL,0.869,static,1,8.7,70,280.033,0,0,-1.000,-21.40,3.91,0.0398,0.0056
385.164,0.000,1,4.613,4.848,0.086,0.236,1,4.613,4.613,,GLOBAL,0.869,static,1,10.1,70,280.052,0,0,-1.000,-21.40,3.91,0.0354,0.0048
385.184,0.000,1,4.613,4.848,0.086,0.236,1,4.613,4.613,,GLOBAL,0.853,static,1,10.8,70,280.072,0,0,-1.000,-21.40,3.85,0.0276,0.0246
385.207,0.000,1,4.596,4.836,0.231,0.245,1,4.596,4.596,,GLOBAL,0.835,static,1,10.8,70,280.095,0,0,-1.000,-21.40,3.68,0.0280,0.0220
385.224,0.000,1,4.584,4.832,-0.282,0.255,1,4.584,4.584,,GLOBAL,0.819,static,1,12.3,70,280.112,0,0,-1.000,-21.40,3.68,0.0450,0.0166
385.244,0.000,1,4.603,4.831,-0.265,0.235,1,4.603,4.603,,GLOBAL,0.801,static,1,8.5,70,280.132,0,0,-1.000,-21.40,3.61,0.0359,0.0078
385.264,0.000,0,,,,,0,,,4.589,GLOBAL,0.801,static,1,7.5,70,280.152,0,0,-1.000,-21.40,3.61,0.0353,0.0080
385.284,0.000,1,4.599,4.828,0.216,0.234,1,4.599,4.599,,GLOBAL,0.784,dynamic,1,7.3,70,280.172,0,0,-1.000,-21.40,3.53,0.0295,0.0027
385.304,0.000,1,4.599,4.828,0.216,0.234,1,4.599,4.599,,GLOBAL,0.807,clear,0,7.3,70,280.192,0,0,-1.000,-21.40,3.48,0.0496,0.0228
385.324,0.000,1,4.604,4.845,0.185,0.245,1,4.604,4.604,,GLOBAL,0.830,clear,0,7.3,70,280.212,0,0,-1.000,-21.40,3.56,0.0454,0.0106
385.344,0.000,1,4.598,4.837,-0.248,0.245,1,4.598,4.598,,GLOBAL,0.851,clear,0,7.3,70,280.232,0,0,-1.000,-21.40,3.56,0.0393,0.0082
385.364,0.000,1,4.594,4.833,0.215,0.244,1,4.594,4.594,,GLOBAL,0.851,clear,0,7.3,70,280.252,0,0,-1.000,-21.40,3.75,0.0356,0.0054
385.384,0.000,1,4.594,4.833,0.215,0.244,1,4.594,4.594,,GLOBAL,0.877,clear,0,7.3,70,280.272,0,0,-1.000,-21.40,3.75,0.0292,0.0254
385.404,0.000,0,,,,,0,,,4.602,GLOBAL,0.892,clear,0,7.3,70,280.292,0,0,-1.000,-21.40,3.89,0.0492,0.0184
385.424,0.000,1,4.575,4.802,-0.250,0.233,1,4.575,4.575,,GLOBAL,0.873,dynamic,1,7.3,70,280.312,0,0,-1.000,-21.40,3.89,0.0455,0.0129
385.444,0.000,1,4.580,4.826,-0.281,0.254,1,4.580,4.580,,GLOBAL,0.873,dynamic,1,7.1,70,280.332,0,0,-1.000,-21.40,3.93,0.0385,0.0067
385.464,0.000,1,4.573,4.824,-0.227,0.257,1,4.573,4.573,,GLOBAL,0.853,static,1,7.1,70,280.352,0,0,-1.000,-21.40,3.85,0.0348,0.0029
385.484,0.000,1,4.600,4.843,0.219,0.248,1,4.600,4.600,,GLOBAL,0.853,static,1,7.4,70,280.372,0,0,-1.000,-21.40,3.76,0.0286,0.0028
385.504,0.000,1,4.600,4.843,0.219,0.248,1,4.600,4.600,,GLOBAL,0.818,static,1,7.4,70,280.392,0,0,-1.000,-21.40,3.76,0.0487,0.0228
385.524,0.000,1,4.588,4.839,-0.224,0.256,1,4.588,4.588,,GLOBAL,0.835,clear,0,11.2,70,280.412,0,0,-1.000,-21.40,3.76,0.0459,0.0156
385.544,0.000,1,4.624,4.843,-0.227,0.224,1,4.624,4.624,,GLOBAL,0.818,static,1,11.2,70,280.432,0,0,-1.000,-21.40,3.71,0.0393,0.0112
385.565,0.000,1,4.560,4.816,-0.293,0.265,1,4.560,4.560,,GLOBAL,0.818,static,1,7.2,70,280.453,0,0,-1.000,-21.40,3.71,0.0363,0.0018
385.585,0.000,1,4.560,4.816,-0.293,0.265,1,4.560,4.560,,GLOBAL,0.799,static,1,7.1,70,280.473,0,0,-1.000,-21.40,3.63,0.0301,0.0221
385.606,0.000,1,4.597,4.836,0.216,0.244,1,4.597,4.597,,GLOBAL,0.782,static,1,7.1,70,280.494,0,0,-1.000,-21.40,3.52,0.0509,0.0136
385.624,0.000,1,4.612,4.844,0.196,0.236,1,4.612,4.612,,GLOBAL,0.802,clear,0,11.1,70,280.512,0,0,-1.000,-21.40,3.45,0.0444,0.0140
385.650,0.000,1,4.596,4.836,0.216,0.246,1,4.596,4.596,,GLOBAL,0.787,static,1,11.1,70,280.538,0,0,-1.000,-21.40,3.45,0.0455,0.0145
385.664,0.000,1,4.596,4.838,0.195,0.245,1,4.596,4.596,,GLOBAL,0.787,static,1,11.1,70,280.552,0,0,-1.000,-21.40,3.47,0.0348,0.0080
385.688,0.000,1,4.596,4.838,0.195,0.245,1,4.596,4.596,,GLOBAL,0.816,clear,0,12.8,70,280.576,0,0,-1.000,-21.40,3.47,0.0352,0.0322
385.705,0.000,1,4.599,4.837,-0.272,0.246,1,4.599,4.599,,GLOBAL,0.800,static,1,12.8,70,280.593,0,0,-1.000,-21.40,3.60,0.0254,0.0159
385.724,0.000,1,4.597,4.826,-0.249,0.236,1,4.597,4.597,,GLOBAL,0.784,static,1,12.8,70,280.612,0,0,-1.000,-21.40,3.53,0.0448,0.0113
385.744,0.000,0,,,,,0,,,4.594,GLOBAL,0.804,clear,0,7.1,70,280.632,0,0,-1.000,-21.40,3.53,0.0408,0.0117
385.766,0.000,1,4.600,4.843,0.209,0.247,1,4.600,4.600,,GLOBAL,0.804,clear,0,7.1,70,280.654,0,0,-1.000,-21.40,3.48,0.0369,0.0035
385.784,0.000,1,4.585,4.826,0.216,0.246,1,4.585,4.585,,GLOBAL,0.825,clear,0,7.1,70,280.672,0,0,-1.000,-21.40,3.54,0.0310,0.0018
385.804,0.000,1,4.585,4.826,0.216,0.246,1,4.585,4.585,,GLOBAL,0.854,clear,0,7.1,70,280.692,0,0,-1.000,-21.40,3.64,0.0511,0.0219
385.824,0.000,1,4.589,4.845,0.042,0.255,1,4.589,4.589,,GLOBAL,0.874,clear,0,7.1,70,280.712,0,0,-1.000,-21.40,3.64,0.0455,0.0148
385.844,0.000,0,,,,,0,,,4.597,GLOBAL,0.894,clear,0,7.1,70,280.732,0,0,-1.000,-21.40,3.85,0.0387,0.0081
385.865,0.000,1,4.611,4.841,0.218,0.235,1,4.611,4.611,,GLOBAL,0.894,clear,0,7.1,70,280.753,0,0,-1.000,-21.40,3.85,0.0366,0.0071
385.885,0.000,1,4.584,4.831,-0.283,0.255,1,4.584,4.584,,GLOBAL,0.922,clear,0,7.1,70,280.773,0,0,-1.000,-21.40,3.94,0.0293,0.0018
385.915,0.000,1,4.584,4.831,-0.283,0.255,1,4.584,4.584,,GLOBAL,0.944,clear,0,7.1,70,280.803,0,0,-1.000,-21.40,4.06,0.0593,0.0318
385.924,0.000,1,4.615,4.849,0.063,0.234,1,4.615,4.615,,GLOBAL,0.930,static,1,7.1,70,280.812,0,0,-1.000,-21.40,4.16,0.0461,0.0087
385.944,0.000,1,4.591,4.844,0.208,0.257,1,4.591,4.591,,GLOBAL,0.912,static,1,10.8,70,280.832,0,0,-1.000,-21.40,4.16,0.0373,0.0099
385.964,0.000,1,4.584,4.845,0.186,0.265,1,4.584,4.584,,GLOBAL,0.912,static,1,12.1,70,280.852,0,0,-1.000,-21.40,4.02,0.0292,0.0061
385.984,0.000,1,4.604,4.850,-0.001,0.245,1,4.604,4.604,,GLOBAL,0.912,static,1,12.4,70,280.872,0,0,-1.000,-21.40,4.02,0.0253,0.0017
386.004,0.000,1,4.604,4.850,-0.001,0.245,1,4.604,4.604,,GLOBAL,0.876,static,1,12.4,70,280.892,0,0,-1.000,-21.40,4.02,0.0452,0.0216
386.024,0.000,1,4.576,4.814,-0.252,0.245,1,4.576,4.576,,GLOBAL,0.862,static,1,10.8,70,280.912,0,0,-1.000,-21.40,3.86,0.0338,0.0156
386.044,0.000,1,4.598,4.836,-0.251,0.244,1,4.598,4.598,,GLOBAL,0.846,static,1,8.3,70,280.932,0,0,-1.000,-21.40,3.80,0.0317,0.0066
386.064,0.000,1,4.581,4.845,0.187,0.267,1,4.581,4.581,,GLOBAL,0.846,static,1,7.5,70,280.952,0,0,-1.000,-21.40,3.80,0.0286,0.0041
386.084,0.000,1,4.590,4.839,0.224,0.255,1,4.590,4.590,,GLOBAL,0.826,static,1,7.5,70,280.972,0,0,-1.000,-21.40,3.73,0.0250,0.0019
386.104,0.000,1,4.590,4.839,0.224,0.255,1,4.590,4.590,,GLOBAL,0.851,clear,0,11.1,70,280.992,0,0,-1.000,-21.40,3.73,0.0452,0.0221
386.124,0.000,1,4.573,4.808,-0.271,0.243,1,4.573,4.573,,GLOBAL,0.870,clear,0,11.1,70,281.012,0,0,-1.000,-21.40,3.64,0.0452,0.0132
386.144,0.000,1,4.614,4.846,0.167,0.235,1,4.614,4.614,,GLOBAL,0.852,clear,0,11.1,70,281.032,0,0,-1.000,-21.40,3.83,0.0394,0.0120
386.164,0.000,1,4.591,4.843,0.201,0.255,1,4.591,4.591,,GLOBAL,0.852,static,1,12.1,70,281.052,0,0,-1.000,-21.40,3.83,0.0351,0.0032
386.184,0.000,1,4.596,4.838,0.197,0.246,1,4.596,4.596,,GLOBAL,0.837,static,1,12.4,70,281.072,0,0,-1.000,-21.40,3.76,0.0296,0.0025
386.204,0.000,1,4.596,4.838,0.197,0.246,1,4.596,4.596,,GLOBAL,0.860,clear,0,12.4,70,281.092,0,0,-1.000,-21.40,3.69,0.0495,0.0224
386.224,0.000,1,4.601,4.847,0.044,0.246,1,4.601,4.601,,GLOBAL,0.840,static,1,12.4,70,281.112,0,0,-1.000,-21.40,3.69,0.0451,0.0131
386.245,0.000,1,4.572,4.821,0.238,0.255,1,4.572,4.572,,GLOBAL,0.826,static,1,10.6,70,281.133,0,0,-1.000,-21.40,3.79,0.0395,0.0051
386.265,0.000,1,4.581,4.816,-0.260,0.243,1,4.581,4.581,,GLOBAL,0.826,static,1,12.4,70,281.153,0,0,-1.000,-21.40,3.64,0.0363,0.0026
386.285,0.000,1,4.581,4.816,-0.260,0.243,1,4.581,4.581,,GLOBAL,0.852,clear,0,12.4,70,281.173,0,0,-1.000,-21.40,3.64,0.0571,0.0234
386.305,0.000,1,4.596,4.837,0.196,0.245,1,4.596,4.596,,GLOBAL,0.871,clear,0,12.4,70,281.193,0,0,-1.000,-21.40,3.76,0.0497,0.0191
386.326,0.000,1,4.597,4.839,-0.208,0.246,1,4.597,4.597,,GLOBAL,0.854,static,1,12.4,70,281.214,0,0,-1.000,-21.40,3.84,0.0479,0.0132
386.345,0.000,1,4.593,4.845,0.163,0.256,1,4.593,4.593,,GLOBAL,0.839,static,1,7.8,70,281.233,0,0,-1.000,-21.40,3.84,0.0395,0.0124
386.364,0.000,1,4.607,4.839,0.197,0.236,1,4.607,4.607,,GLOBAL,0.839,static,1,11.0,70,281.252,0,0,-1.000,-21.40,3.77,0.0348,0.0060
386.387,0.000,1,4.607,4.839,0.197,0.236,1,4.607,4.607,,GLOBAL,0.865,clear,0,11.0,70,281.275,0,0,-1.000,-21.40,3.70,0.0319,0.0288
386.409,0.000,1,4.601,4.845,-0.170,0.247,1,4.601,4.601,,GLOBAL,0.885,clear,0,11.0,70,281.297,0,0,-1.000,-21.40,3.70,0.0298,0.0220
386.424,0.000,1,4.601,4.843,0.183,0.245,1,4.601,4.601,,GLOBAL,0.870,static,1,11.0,70,281.312,0,0,-1.000,-21.40,3.90,0.0448,0.0146
386.444,0.000,1,4.600,4.840,0.188,0.244,1,4.600,4.600,,GLOBAL,0.850,static,1,12.4,70,281.332,0,0,-1.000,-21.40,3.84,0.0403,0.0075
386.464,0.000,1,4.600,4.840,0.188,0.244,1,4.600,4.600,,GLOBAL,0.850,static,1,12.4,70,281.352,0,0,-1.000,-21.40,3.84,0.0348,0.0275
386.484,0.000,1,4.589,4.829,0.215,0.245,1,4.589,4.589,,GLOBAL,0.850,static,1,12.5,70,281.372,0,0,-1.000,-21.40,3.75,0.0552,0.0200
386.507,0.000,1,4.599,4.841,0.183,0.246,1,4.599,4.599,,GLOBAL,0.815,static,1,12.5,70,281.395,0,0,-1.000,-21.40,3.75,0.0234,0.0196
386.527,0.000,1,4.538,4.794,-0.277,0.264,1,4.538,4.538,,GLOBAL,0.801,static,1,12.3,70,281.415,0,0,-1.000,-21.40,3.75,0.0431,0.0188
386.544,0.000,1,4.605,4.833,0.239,0.234,1,4.605,4.605,,GLOBAL,0.784,static,1,8.8,70,281.432,0,0,-1.000,-21.40,3.59,0.0334,0.0021
386.564,0.000,0,,,,,0,,,4.591,GLOBAL,0.784,static,1,11.6,70,281.452,0,0,-1.000,-21.40,3.46,0.0276,0.0041
386.584,0.000,0,,,,,0,,,4.621,GLOBAL,0.796,dynamic,1,12.2,70,281.472,0,0,-1.000,-21.40,3.46,0.0267,0.0024
386.605,0.000,0,,,,,0,,,4.621,GLOBAL,0.802,dynamic,1,12.2,70,281.493,0,0,-1.000,-21.40,3.51,0.0472,0.0229
386.624,0.000,1,4.595,4.836,0.220,0.246,1,4.595,4.595,,GLOBAL,0.797,dynamic,1,11.3,70,281.512,0,0,-1.000,-21.40,3.54,0.0405,0.0076
386.644,0.000,1,4.578,4.840,-0.232,0.267,1,4.578,4.578,,GLOBAL,0.820,clear,0,12.4,70,281.532,0,0,-1.000,-21.40,3.51,0.0359,0.0093
386.664,0.000,1,4.592,4.847,0.083,0.256,1,4.592,4.592,,GLOBAL,0.820,clear,0,12.4,70,281.552,0,0,-1.000,-21.40,3.51,0.0349,0.0057
386.686,0.000,1,4.585,4.836,-0.249,0.257,1,4.585,4.585,,GLOBAL,0.820,clear,0,12.4,70,281.574,0,0,-1.000,-21.40,3.51,0.0319,0.0032
386.704,0.000,1,4.585,4.836,-0.249,0.257,1,4.585,4.585,,GLOBAL,0.789,static,1,12.4,70,281.592,0,0,-1.000,-21.40,3.61,0.0503,0.0211
386.725,0.000,1,4.585,4.836,0.195,0.255,1,4.585,4.585,,GLOBAL,0.777,static,1,7.5,70,281.613,0,0,-1.000,-21.40,3.61,0.0450,0.0153
