t,v,obs_n,obs_d,obs_x,obs_y,obs_r,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
121.102,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.323,0,0,-1.000,21.40,3.32,0.0347,0.0076
121.121,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.343,0,0,-1.000,21.40,3.32,0.0300,0.0015
121.141,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.363,0,0,-1.000,21.40,3.32,0.0500,0.0215
121.161,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.383,0,0,-1.000,21.40,3.32,0.0459,0.0183
121.185,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.406,0,0,-1.000,21.40,3.32,0.0449,0.0164
121.202,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.424,0,0,-1.000,21.40,3.32,0.0369,0.0102
121.221,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.443,0,0,-1.000,21.40,3.32,0.0315,0.0025
121.242,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.463,0,0,-1.000,21.40,3.32,0.0262,0.0228
121.261,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.483,0,0,-1.000,21.40,3.32,0.0461,0.0192
121.281,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.503,0,0,-1.000,21.40,3.32,0.0418,0.0136
121.301,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.523,0,0,-1.000,21.40,3.32,0.0362,0.0047
121.322,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.543,0,0,-1.000,21.40,3.32,0.0324,0.0041
121.341,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.563,0,0,-1.000,21.40,3.32,0.0265,0.0239
121.362,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.583,0,0,-1.000,21.40,3.32,0.0466,0.0192
121.381,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.603,0,0,-1.000,21.40,3.32,0.0422,0.0135
121.402,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.623,0,0,-1.000,21.40,3.32,0.0355,0.0094
121.421,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.643,0,0,-1.000,21.40,3.32,0.0322,0.0031
121.441,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.663,0,0,-1.000,21.40,3.32,0.0265,0.0231
121.461,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.683,0,0,-1.000,21.40,3.32,0.0465,0.0192
121.481,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.703,0,0,-1.000,21.40,3.32,0.0421,0.0141
121.501,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.723,0,0,-1.000,21.40,3.35,0.0368,0.0053
121.521,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.743,0,0,-1.000,21.40,3.35,0.0307,0.0022
121.541,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.763,0,0,-1.000,21.40,3.32,0.0268,0.0221
121.561,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.783,0,0,-1.000,21.40,3.35,0.0469,0.0133
121.581,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.803,0,0,-1.000,21.40,3.32,0.0427,0.0134
121.601,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.823,0,0,-1.000,21.40,3.32,0.0371,0.0061
121.622,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.843,0,0,-1.000,21.40,3.32,0.0335,0.0049
121.642,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.863,0,0,-1.000,21.40,3.32,0.0275,0.0247
121.661,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.883,0,0,-1.000,21.40,3.32,0.0473,0.0194
121.682,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.903,0,0,-1.000,21.40,3.32,0.0422,0.0136
121.701,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.923,0,0,-1.000,21.40,3.32,0.0375,0.0063
121.722,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.943,0,0,-1.000,21.40,3.32,0.0314,0.0015
121.742,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.963,0,0,-1.000,21.40,3.35,0.0275,0.0214
121.761,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,39.983,0,0,-1.000,21.40,3.32,0.0472,0.0169
121.782,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.004,0,0,-1.000,21.40,3.32,0.0444,0.0134
121.801,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.023,0,0,-1.000,21.40,3.32,0.0369,0.0103
121.821,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.043,0,0,-1.000,21.40,3.32,0.0335,0.0049
121.842,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.063,0,0,-1.000,21.40,3.32,0.0277,0.0006
121.861,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.083,0,0,-1.000,21.40,3.32,0.0473,0.0202
121.882,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.104,0,0,-1.000,21.40,3.32,0.0432,0.0156
121.901,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.123,0,0,-1.000,21.40,3.32,0.0374,0.0085
121.921,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.143,0,0,-1.000,21.40,3.32,0.0306,0.0037
121.941,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.163,0,0,-1.000,21.40,3.32,0.0274,0.0238
121.961,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.183,0,0,-1.000,21.40,3.32,0.0473,0.0186
121.982,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.203,0,0,-1.000,21.40,3.32,0.0425,0.0149
122.003,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.225,0,0,-1.000,21.40,3.32,0.0397,0.0114
122.022,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.243,0,0,-1.000,21.40,3.32,0.0330,0.0049
122.042,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.264,0,0,-1.000,21.40,3.32,0.0280,0.0009
122.062,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.283,0,0,-1.000,21.40,3.32,0.0475,0.0204
122.085,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.307,0,0,-1.000,21.40,3.32,0.0466,0.0188
122.101,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.323,0,0,-1.000,21.40,3.32,0.0372,0.0040
122.121,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.343,0,0,-1.000,21.40,3.32,0.0305,0.0061
122.141,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.363,0,0,-1.000,21.40,3.32,0.0288,0.0261
122.161,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.383,0,0,-1.000,21.40,3.35,0.0488,0.0189
122.181,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.403,0,0,-1.000,21.40,3.32,0.0420,0.0160
122.201,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.423,0,0,-1.000,21.40,3.32,0.0374,0.0095
122.222,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.443,0,0,-1.000,21.40,3.35,0.0317,0.0057
122.241,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.463,0,0,-1.000,21.40,3.32,0.0275,0.0252
122.262,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.483,0,0,-1.000,21.40,3.32,0.0478,0.0193
122.281,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.503,0,0,-1.000,21.40,3.32,0.0433,0.0147
122.301,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.523,0,0,-1.000,21.40,3.32,0.0376,0.0086
122.321,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.543,0,0,-1.000,21.40,3.32,0.0330,0.0064
122.341,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.563,0,0,-1.000,21.40,3.32,0.0293,0.0264
122.361,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.583,0,0,-1.000,21.40,3.32,0.0493,0.0188
122.381,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.603,0,0,-1.000,21.40,3.32,0.0435,0.0164
122.401,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.623,0,0,-1.000,21.40,3.32,0.0376,0.0090
122.421,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.643,0,0,-1.000,21.40,3.32,0.0328,0.0055
122.442,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.663,0,0,-1.000,21.40,3.32,0.0276,0.0258
122.463,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.684,0,0,-1.000,21.40,3.32,0.0487,0.0206
122.481,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.703,0,0,-1.000,21.40,3.32,0.0428,0.0166
122.531,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.752,0,0,-1.000,21.40,3.32,0.0690,0.0393
122.541,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.763,0,0,-1.000,21.40,3.32,0.0281,0.0012
122.564,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.785,0,0,-1.000,21.40,3.35,0.0505,0.0237
122.581,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.803,0,0,-1.000,21.40,3.32,0.0442,0.0141
122.601,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.823,0,0,-1.000,21.40,3.32,0.0401,0.0109
122.621,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.843,0,0,-1.000,21.40,3.32,0.0345,0.0073
122.641,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.863,0,0,-1.000,21.40,3.32,0.0303,0.0014
122.662,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.883,0,0,-1.000,21.40,3.32,0.0510,0.0221
122.681,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.903,0,0,-1.000,21.40,3.32,0.0445,0.0159
122.701,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.923,0,0,-1.000,21.40,3.32,0.0405,0.0120
122.721,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.943,0,0,-1.000,21.40,3.32,0.0347,0.0073
122.742,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.963,0,0,-1.000,21.40,3.32,0.0309,0.0019
122.762,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,40.984,0,0,-1.000,21.40,3.32,0.0258,0.0227
122.781,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.003,0,0,-1.000,21.40,3.32,0.0450,0.0174
122.801,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.023,0,0,-1.000,21.40,3.32,0.0408,0.0117
122.821,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.043,0,0,-1.000,21.40,3.32,0.0350,0.0072
122.841,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.063,0,0,-1.000,21.40,3.35,0.0305,0.0272
122.862,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.083,0,0,-1.000,21.40,3.35,0.0507,0.0189
122.881,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.103,0,0,-1.000,21.40,3.35,0.0444,0.0175
122.901,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.123,0,0,-1.000,21.40,3.32,0.0410,0.0126
122.921,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.143,0,0,-1.000,21.40,3.32,0.0353,0.0085
122.942,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.163,0,0,-1.000,21.40,3.32,0.0314,0.0006
122.961,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.183,0,0,-1.000,21.40,3.32,0.0253,0.0203
122.981,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.203,0,0,-1.000,21.40,3.32,0.0453,0.0154
123.002,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.223,0,0,-1.000,21.40,3.32,0.0417,0.0123
123.022,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.243,0,0,-1.000,21.40,3.32,0.0359,0.0060
123.042,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.263,0,0,-1.000,21.40,3.32,0.0322,0.0030
123.061,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.283,0,0,-1.000,21.40,3.35,0.0514,0.0221
123.081,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.303,0,0,-1.000,21.40,3.32,0.0459,0.0163
123.101,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.323,0,0,-1.000,21.40,3.32,0.0417,0.0121
123.121,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.343,0,0,-1.000,21.40,3.32,0.0359,0.0056
123.142,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.363,0,0,-1.000,21.40,3.35,0.0322,0.0019
123.162,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.383,0,0,-1.000,21.40,3.35,0.0263,0.0217
123.181,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.403,0,0,-1.000,21.40,3.32,0.0461,0.0144
123.201,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.423,0,0,-1.000,21.40,3.32,0.0420,0.0120
123.222,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.443,0,0,-1.000,21.40,3.32,0.0366,0.0019
123.241,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.463,0,0,-1.000,21.40,3.32,0.0320,0.0019
123.262,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.483,0,0,-1.000,21.40,3.32,0.0253,0.0223
123.281,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.503,0,0,-1.000,21.40,3.32,0.0449,0.0185
123.301,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.523,0,0,-1.000,21.40,3.32,0.0419,0.0135
123.322,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.543,0,0,-1.000,21.40,3.35,0.0365,0.0082
123.342,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.563,0,0,-1.000,21.40,3.35,0.0325,0.0013
123.361,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.583,0,0,-1.000,21.40,3.32,0.0267,0.0212
123.381,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.603,0,0,-1.000,21.40,3.32,0.0465,0.0194
123.401,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.623,0,0,-1.000,21.40,3.32,0.0422,0.0143
123.421,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.643,0,0,-1.000,21.40,3.32,0.0368,0.0078
123.442,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.663,0,0,-1.000,21.40,3.32,0.0331,0.0026
123.461,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.683,0,0,-1.000,21.40,3.32,0.0269,0.0221
123.481,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.703,0,0,-1.000,21.40,3.32,0.0470,0.0196
123.501,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.723,0,0,-1.000,21.40,3.32,0.0429,0.0143
123.522,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.743,0,0,-1.000,21.40,3.32,0.0375,0.0082
123.541,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.763,0,0,-1.000,21.40,3.32,0.0331,0.0046
123.561,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.783,0,0,-1.000,21.40,3.32,0.0274,0.0248
123.581,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.803,0,0,-1.000,21.40,3.32,0.0473,0.0183
123.601,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.823,0,0,-1.000,21.40,3.32,0.0402,0.0145
123.621,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.843,0,0,-1.000,21.40,3.32,0.0348,0.0080
123.641,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.863,0,0,-1.000,21.40,3.32,0.0306,0.0031
123.662,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.883,0,0,-1.000,21.40,3.32,0.0258,0.0232
123.681,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.903,0,0,-1.000,21.40,3.32,0.0456,0.0195
123.701,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.923,0,0,-1.000,21.40,3.32,0.0380,0.0147
123.721,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.943,0,0,-1.000,21.40,3.32,0.0356,0.0036
123.742,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.963,0,0,-1.000,21.40,3.32,0.0311,0.0030
123.762,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,41.983,0,0,-1.000,21.40,3.32,0.0262,0.0229
123.782,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.003,0,0,-1.000,21.40,3.32,0.0466,0.0172
123.801,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.023,0,0,-1.000,21.40,3.32,0.0424,0.0091
123.821,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.043,0,0,-1.000,21.40,3.32,0.0371,0.0095
123.841,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.063,0,0,-1.000,21.40,3.32,0.0328,0.0035
123.862,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.083,0,0,-1.000,21.40,3.32,0.0275,0.0237
123.881,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.103,0,0,-1.000,21.40,3.32,0.0473,0.0137
123.901,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.123,0,0,-1.000,21.40,3.32,0.0429,0.0136
123.922,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.143,0,0,-1.000,21.40,3.32,0.0376,0.0058
123.941,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.163,0,0,-1.000,21.40,3.32,0.0332,0.0041
123.961,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.183,0,0,-1.000,21.40,3.32,0.0275,0.0241
123.982,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.203,0,0,-1.000,21.40,3.32,0.0476,0.0196
124.002,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.223,0,0,-1.000,21.40,3.32,0.0435,0.0108
124.024,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.245,0,0,-1.000,21.40,3.35,0.0397,0.0114
124.045,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.266,0,0,-1.000,21.40,3.35,0.0315,0.0096
124.065,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.287,0,0,-1.000,21.40,3.32,0.0520,0.0300
124.096,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.318,0,0,-1.000,21.40,3.32,0.0621,0.0302
124.105,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.326,0,0,-1.000,21.40,3.32,0.0459,0.0065
124.121,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.343,0,0,-1.000,21.40,3.32,0.0393,0.0096
124.147,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.368,0,0,-1.000,21.40,3.35,0.0395,0.0117
124.162,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.383,0,0,-1.000,21.40,3.35,0.0285,0.0266
124.181,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.403,0,0,-1.000,21.40,3.35,0.0479,0.0190
124.202,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.423,0,0,-1.000,21.40,3.32,0.0431,0.0070
124.221,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.443,0,0,-1.000,21.40,3.32,0.0381,0.0106
124.241,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.463,0,0,-1.000,21.40,3.32,0.0341,0.0068
124.261,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.483,0,0,-1.000,21.40,3.32,0.0301,0.0009
124.282,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.503,0,0,-1.000,21.40,3.32,0.0503,0.0211
124.301,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.523,0,0,-1.000,21.40,3.32,0.0442,0.0170
124.322,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.544,0,0,-1.000,21.40,3.32,0.0392,0.0127
124.342,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.563,0,0,-1.000,21.40,3.32,0.0348,0.0073
124.362,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.583,0,0,-1.000,21.40,3.32,0.0261,0.0010
124.382,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.603,0,0,-1.000,21.40,3.32,0.0464,0.0213
124.401,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.623,0,0,-1.000,21.40,3.32,0.0444,0.0159
124.421,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.643,0,0,-1.000,21.40,3.32,0.0403,0.0118
124.441,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.663,0,0,-1.000,21.40,3.32,0.0346,0.0067
124.461,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.683,0,0,-1.000,21.40,3.32,0.0278,0.0013
124.482,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.703,0,0,-1.000,21.40,3.32,0.0230,0.0219
124.501,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.723,0,0,-1.000,21.40,3.32,0.0425,0.0178
124.522,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.743,0,0,-1.000,21.40,3.32,0.0410,0.0128
124.541,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.763,0,0,-1.000,21.40,3.32,0.0350,0.0065
124.562,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.784,0,0,-1.000,21.40,3.32,0.0308,0.0019
124.582,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.803,0,0,-1.000,21.40,3.32,0.0245,0.0216
124.601,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.823,0,0,-1.000,21.40,3.32,0.0439,0.0182
124.621,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.843,0,0,-1.000,21.40,3.32,0.0410,0.0124
124.642,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.863,0,0,-1.000,21.40,3.32,0.0352,0.0069
124.662,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.884,0,0,-1.000,21.40,3.32,0.0312,0.0015
124.682,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.903,0,0,-1.000,21.40,3.32,0.0257,0.0211
124.701,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.923,0,0,-1.000,21.40,3.32,0.0454,0.0167
124.721,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.943,0,0,-1.000,21.40,3.32,0.0412,0.0101
124.741,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.963,0,0,-1.000,21.40,3.32,0.0354,0.0044
124.761,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,42.983,0,0,-1.000,21.40,3.32,0.0312,0.0026
124.782,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.003,0,0,-1.000,21.40,3.32,0.0260,0.0230
124.801,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.023,0,0,-1.000,21.40,3.32,0.0456,0.0179
124.825,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.046,0,0,-1.000,21.40,3.32,0.0445,0.0139
124.841,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.063,0,0,-1.000,21.40,3.32,0.0360,0.0042
124.862,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.083,0,0,-1.000,21.40,3.32,0.0305,0.0004
124.882,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.104,0,0,-1.000,21.40,3.32,0.0270,0.0210
124.901,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.123,0,0,-1.000,21.40,3.32,0.0460,0.0132
124.921,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.143,0,0,-1.000,21.40,3.32,0.0403,0.0103
124.941,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.163,0,0,-1.000,21.40,3.32,0.0358,0.0069
124.961,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.183,0,0,-1.000,21.40,3.32,0.0299,0.0027
124.982,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.204,0,0,-1.000,21.40,3.32,0.0258,0.0237
125.002,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.223,0,0,-1.000,21.40,3.35,0.0452,0.0151
125.021,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.243,0,0,-1.000,21.40,3.35,0.0407,0.0094
125.042,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.263,0,0,-1.000,21.40,3.32,0.0368,0.0067
125.061,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.283,0,0,-1.000,21.40,3.32,0.0307,0.0037
125.082,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.303,0,0,-1.000,21.40,3.32,0.0259,0.0245
125.101,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.323,0,0,-1.000,21.40,3.32,0.0452,0.0156
125.121,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.343,0,0,-1.000,21.40,3.32,0.0380,0.0116
125.142,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.363,0,0,-1.000,21.40,3.32,0.0361,0.0050
125.162,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.383,0,0,-1.000,21.40,3.32,0.0310,0.0024
125.182,0.000,0,,,,,,GLOBAL,1.000,clear,0,20.7,127,43.403,0,0,-1.000,21.40,3.32,0.0269,0.0224
